"","user","artist","track","rating","gender","age","profession","region","importanceOfMusic","ownArtistMusic","likeArtist"
"110488",30763,39,104,31,"1",34,"Employed 30+ hours a week","South","1","0",31
"110489",30763,39,106,34,"1",34,"Employed 30+ hours a week","South","1","0",31
"110490",30763,39,105,31,"1",34,"Employed 30+ hours a week","South","1","0",31
"110491",30764,35,91,78,"1",29,"Employed 30+ hours a week","South","2","1",94
"110492",30764,35,89,83,"1",29,"Employed 30+ hours a week","South","2","1",94
"110494",30764,38,102,86,"1",29,"Employed 30+ hours a week","South","2","1",96
"110495",30765,35,88,30,"1",27,"Employed 30+ hours a week","North","2","1",74
"110496",30765,35,90,48,"1",27,"Employed 30+ hours a week","North","2","1",74
"110497",30765,35,92,12,"1",27,"Employed 30+ hours a week","North","2","1",74
"110498",30765,36,93,28,"1",27,"Employed 30+ hours a week","North","2","2",72
"110502",30767,38,102,54,"1",44,"Employed 30+ hours a week","North","1","1",54
"110518",30770,37,98,30,"1",42,"Employed 30+ hours a week","North","2","1",52
"110519",30770,37,99,5,"1",42,"Employed 30+ hours a week","North","2","1",52
"110520",30770,37,100,6,"1",42,"Employed 30+ hours a week","North","2","1",52
"110522",30771,14,95,11,"0",25,"Self-employed","North","1","0",44
"110523",30771,14,94,11,"0",25,"Self-employed","North","1","0",44
"110543",30774,36,93,32,"1",25,"Temporarily unemployed","North","1","0",7
"110544",30774,39,104,45,"1",25,"Temporarily unemployed","North","1","0",64
"110580",30780,35,89,63,"0",32,"Employed 30+ hours a week","Midlands","2","0",63
"110581",30780,35,90,62,"0",32,"Employed 30+ hours a week","Midlands","2","0",63
"110582",30780,35,88,62,"0",32,"Employed 30+ hours a week","Midlands","2","0",63
"110583",30780,35,91,58,"0",32,"Employed 30+ hours a week","Midlands","2","0",63
"110584",30780,35,92,70,"0",32,"Employed 30+ hours a week","Midlands","2","0",63
"110603",30783,37,101,35,"0",32,"Employed 30+ hours a week","North","1","0",29
"110604",30783,37,100,20,"0",32,"Employed 30+ hours a week","North","1","0",29
"110605",30783,37,97,13,"0",32,"Employed 30+ hours a week","North","1","0",29
"110606",30783,37,99,20,"0",32,"Employed 30+ hours a week","North","1","0",29
"110607",30783,38,102,31,"0",32,"Employed 30+ hours a week","North","1","1",56
"110614",30785,14,95,27,"1",35,"Employed 30+ hours a week","North","1","0",34
"110615",30785,14,94,30,"1",35,"Employed 30+ hours a week","North","1","0",34
"110623",30786,39,103,28,"0",42,"Full-time housewife / househusband","South","2","1",51
"110624",30786,39,105,27,"0",42,"Full-time housewife / househusband","South","2","1",51
"110625",30786,39,106,29,"0",42,"Full-time housewife / househusband","South","2","1",51
"110637",30788,39,103,24,"1",32,"Temporarily unemployed","North","1","0",29
"110638",30788,39,105,27,"1",32,"Temporarily unemployed","North","1","0",29
"110669",30793,37,100,9,"1",28,"Prefer not to state","Midlands","1","0",13
"110670",30793,37,97,10,"1",28,"Prefer not to state","Midlands","1","0",13
"110671",30793,39,106,50,"1",28,"Prefer not to state","Midlands","1","1",54
"110672",30793,39,104,48,"1",28,"Prefer not to state","Midlands","1","1",54
"110673",30793,39,103,34,"1",28,"Prefer not to state","Midlands","1","1",54
"110681",30794,39,104,53,"0",29,"Employed 8-29 hours per week","South","1","0",36
"110682",30794,39,106,49,"0",29,"Employed 8-29 hours per week","South","1","0",36
"110683",30794,39,105,51,"0",29,"Employed 8-29 hours per week","South","1","0",36
"110690",30796,14,95,30,"0",41,"Employed 8-29 hours per week","North","1","1",69
"110701",30797,37,101,63,"1",40,"Employed 30+ hours a week","North","1","0",19
"110702",30797,37,98,66,"1",40,"Employed 30+ hours a week","North","1","0",19
"110703",30797,38,102,37,"1",40,"Employed 30+ hours a week","North","1","0",43
"110704",30798,14,94,55,"1",38,"Employed 30+ hours a week","South","1","0",25
"110718",30800,38,102,69,"0",39,"Full-time housewife / househusband","North","2","0",9
"110719",30800,39,106,71,"0",39,"Full-time housewife / househusband","North","2","0",32
"110720",30800,39,103,88,"0",39,"Full-time housewife / househusband","North","2","0",32
"110721",30800,39,104,75,"0",39,"Full-time housewife / househusband","North","2","0",32
"110733",30803,14,96,28,"1",30,"Temporarily unemployed","North","1","0",32
"110738",30803,38,102,50,"1",30,"Temporarily unemployed","North","1","0",49
"110753",30806,39,106,13,"1",36,"Employed 30+ hours a week","North","1","0",30
"110754",30806,39,103,26,"1",36,"Employed 30+ hours a week","North","1","0",30
"110758",30807,38,102,8,"1",29,"Employed 30+ hours a week","North","2","0",44
"110759",30807,39,104,28,"1",29,"Employed 30+ hours a week","North","2","0",47
"110760",30807,39,105,29,"1",29,"Employed 30+ hours a week","North","2","0",47
"110761",30807,39,103,9,"1",29,"Employed 30+ hours a week","North","2","0",47
"110767",30809,14,94,28,"1",33,"Employed 30+ hours a week","North","1","0",51
"110783",30812,14,96,25,"1",28,"Full-time student","Midlands","2","0",31
"110784",30812,14,94,52,"1",28,"Full-time student","Midlands","2","0",31
"110785",30812,14,95,29,"1",28,"Full-time student","Midlands","2","0",31
"110787",30812,39,106,69,"1",28,"Full-time student","Midlands","2","1",60
"110788",30812,39,104,30,"1",28,"Full-time student","Midlands","2","1",60
"110789",30812,39,103,55,"1",28,"Full-time student","Midlands","2","1",60
"110790",30812,39,105,49,"1",28,"Full-time student","Midlands","2","1",60
"110835",30819,39,103,10,"1",41,"Retired from full-time employment (30+ hours per week)","North","1","0",29
"110836",30819,39,105,12,"1",41,"Retired from full-time employment (30+ hours per week)","North","1","0",29
"110837",30819,39,104,29,"1",41,"Retired from full-time employment (30+ hours per week)","North","1","0",29
"110838",30819,39,106,10,"1",41,"Retired from full-time employment (30+ hours per week)","North","1","0",29
"110846",30821,14,94,44,"0",25,"Full-time student","North","1","2",72
"110847",30821,14,96,34,"0",25,"Full-time student","North","1","2",72
"110848",30821,14,95,68,"0",25,"Full-time student","North","1","2",72
"110851",30822,14,96,25,"0",40,"Employed 30+ hours a week","North","2","1",51
"110861",30823,39,103,54,"0",42,"In unpaid employment (e.g. voluntary work)","North","2","0",55
"110888",30828,35,92,90,"1",27,"Employed 30+ hours a week","North","1","0",73
"110889",30828,35,91,91,"1",27,"Employed 30+ hours a week","North","1","0",73
"110890",30828,35,88,89,"1",27,"Employed 30+ hours a week","North","1","0",73
"110894",30829,14,96,55,"0",38,"Employed 8-29 hours per week","North","1","1",46
"110899",30830,14,96,41,"1",28,"Employed 30+ hours a week","Midlands","2","2",73
"110900",30830,14,95,50,"1",28,"Employed 30+ hours a week","Midlands","2","2",73
"110922",30833,37,97,11,"1",26,"Employed 30+ hours a week","Midlands","1","0",32
"110930",30835,14,95,76,"1",25,"Employed 30+ hours a week","North","2","3",76
"110931",30835,14,94,53,"1",25,"Employed 30+ hours a week","North","2","3",76
"110932",30835,35,90,71,"1",25,"Employed 30+ hours a week","North","2","0",38
"110933",30835,35,92,50,"1",25,"Employed 30+ hours a week","North","2","0",38
"110934",30835,38,102,47,"1",25,"Employed 30+ hours a week","North","2","0",4
"110936",30836,39,106,30,"0",43,"Employed 8-29 hours per week","Midlands","1","0",12
"110937",30836,39,103,29,"0",43,"Employed 8-29 hours per week","Midlands","1","0",12
"110938",30836,39,105,29,"0",43,"Employed 8-29 hours per week","Midlands","1","0",12
"110939",30836,39,104,30,"0",43,"Employed 8-29 hours per week","Midlands","1","0",12
"110961",30840,39,105,57,"0",30,"Employed 30+ hours a week","Midlands","1","0",30
"110962",30840,39,103,54,"0",30,"Employed 30+ hours a week","Midlands","1","0",30
"110963",30840,39,106,57,"0",30,"Employed 30+ hours a week","Midlands","1","0",30
"110964",30841,35,88,10,"1",29,"Employed 30+ hours a week","Midlands","2","1",76
"110965",30841,35,89,7,"1",29,"Employed 30+ hours a week","Midlands","2","1",76
"110966",30841,35,91,9,"1",29,"Employed 30+ hours a week","Midlands","2","1",76
"110967",30841,36,93,54,"1",29,"Employed 30+ hours a week","Midlands","2","2",91
"110968",30842,14,96,53,"1",34,"Employed 30+ hours a week","North","1","1",48
"110969",30842,14,95,44,"1",34,"Employed 30+ hours a week","North","1","1",48
"110970",30842,14,94,40,"1",34,"Employed 30+ hours a week","North","1","1",48
"111007",30847,39,106,70,"0",25,"Employed 30+ hours a week","Midlands","1","1",72
"111008",30847,39,103,89,"0",25,"Employed 30+ hours a week","Midlands","1","1",72
"111025",30850,39,103,54,"1",28,"Employed 30+ hours a week","North","2","0",53
"111026",30850,39,105,58,"1",28,"Employed 30+ hours a week","North","2","0",53
"111027",30850,39,106,54,"1",28,"Employed 30+ hours a week","North","2","0",53
"111028",30850,39,104,63,"1",28,"Employed 30+ hours a week","North","2","0",53
"111047",30853,39,105,9,"0",36,"Employed 30+ hours a week","North","1","0",30
"111048",30853,39,104,8,"0",36,"Employed 30+ hours a week","North","1","0",30
"111054",30854,39,105,1,"0",41,"Employed 8-29 hours per week","North","1","1",73
"111055",30854,39,106,8,"0",41,"Employed 8-29 hours per week","North","1","1",73
"111056",30854,39,104,12,"0",41,"Employed 8-29 hours per week","North","1","1",73
"111070",30857,14,96,44,"0",27,"Employed 30+ hours a week","Midlands","1","0",37
"111071",30857,14,95,57,"0",27,"Employed 30+ hours a week","Midlands","1","0",37
"111081",30858,38,102,29,"0",37,"Employed 8-29 hours per week","North","1","1",51
"111093",30862,14,95,44,"0",26,"Employed 30+ hours a week","Midlands","1","0",33
"111094",30862,14,96,41,"0",26,"Employed 30+ hours a week","Midlands","1","0",33
"111095",30862,14,94,43,"0",26,"Employed 30+ hours a week","Midlands","1","0",33
"111099",30862,39,103,24,"0",26,"Employed 30+ hours a week","Midlands","1","0",14
"111100",30862,39,105,22,"0",26,"Employed 30+ hours a week","Midlands","1","0",14
"111114",30865,39,105,29,"0",30,"Employed 30+ hours a week","North","2","0",28
"111115",30865,39,104,50,"0",30,"Employed 30+ hours a week","North","2","0",28
"111116",30866,14,95,46,"1",27,"Self-employed","North","1","1",47
"111118",30866,39,106,44,"1",27,"Self-employed","North","1","0",30
"111119",30866,39,105,60,"1",27,"Self-employed","North","1","0",30
"111120",30866,39,103,61,"1",27,"Self-employed","North","1","0",30
"111121",30866,39,104,60,"1",27,"Self-employed","North","1","0",30
"111122",30867,14,96,50,"0",31,"Employed 30+ hours a week","North","2","2",71
"111123",30867,14,95,46,"0",31,"Employed 30+ hours a week","North","2","2",71
"111128",30867,37,97,14,"0",31,"Employed 30+ hours a week","North","2","2",49
"111129",30867,37,100,15,"0",31,"Employed 30+ hours a week","North","2","2",49
"111130",30867,37,98,47,"0",31,"Employed 30+ hours a week","North","2","2",49
"111131",30867,37,99,25,"0",31,"Employed 30+ hours a week","North","2","2",49
"111155",30870,39,104,27,"0",28,"Temporarily unemployed","North","2","0",46
"111156",30870,39,106,27,"0",28,"Temporarily unemployed","North","2","0",46
"111157",30870,39,103,27,"0",28,"Temporarily unemployed","North","2","0",46
"111158",30870,39,105,28,"0",28,"Temporarily unemployed","North","2","0",46
"111159",30871,14,96,52,"0",42,"Full-time housewife / househusband","South","1","0",52
"111173",30873,39,103,30,"0",27,"Employed 30+ hours a week","South","2","0",31
"111181",30875,35,89,24,"1",41,"Employed 30+ hours a week","South","2","1",59
"111182",30875,35,90,67,"1",41,"Employed 30+ hours a week","South","2","1",59
"111183",30875,39,105,27,"1",41,"Employed 30+ hours a week","South","2","2",66
"111236",30884,35,88,52,"0",13,"Employed 30+ hours a week","South","1","0",44
"111237",30884,35,91,50,"0",13,"Employed 30+ hours a week","South","1","0",44
"111238",30884,35,90,50,"0",13,"Employed 30+ hours a week","South","1","0",44
"111239",30884,35,89,51,"0",13,"Employed 30+ hours a week","South","1","0",44
"111240",30884,37,100,47,"0",13,"Employed 30+ hours a week","South","1","0",47
"111241",30884,37,101,49,"0",13,"Employed 30+ hours a week","South","1","0",47
"111242",30884,37,99,52,"0",13,"Employed 30+ hours a week","South","1","0",47
"111246",30885,37,98,25,"1",30,"Employed 30+ hours a week","North","2","0",31
"111247",30885,37,99,6,"1",30,"Employed 30+ hours a week","North","2","0",31
"111248",30885,37,97,9,"1",30,"Employed 30+ hours a week","North","2","0",31
"111249",30885,37,100,11,"1",30,"Employed 30+ hours a week","North","2","0",31
"111261",30887,14,95,10,"0",34,"Self-employed","Midlands","1","0",6
"111262",30887,14,96,10,"0",34,"Self-employed","Midlands","1","0",6
"111276",30889,14,95,49,"0",28,"Employed 8-29 hours per week","North","1","0",50
"111277",30889,14,96,28,"0",28,"Employed 8-29 hours per week","North","1","0",50
"111293",30892,14,94,29,"0",37,"Employed 30+ hours a week","North","1","0",47
"111303",30894,14,96,9,"0",71,"Retired from full-time employment (30+ hours per week)","Midlands","1","1",50
"111304",30894,14,95,30,"0",71,"Retired from full-time employment (30+ hours per week)","Midlands","1","1",50
"111305",30894,14,94,9,"0",71,"Retired from full-time employment (30+ hours per week)","Midlands","1","1",50
"111306",30895,36,93,41,"1",13,"Full-time student","North","2","1",36
"111307",30895,37,98,7,"1",13,"Full-time student","North","2","1",24
"111308",30895,37,97,6,"1",13,"Full-time student","North","2","1",24
"111309",30895,37,101,6,"1",13,"Full-time student","North","2","1",24
"111310",30895,37,99,4,"1",13,"Full-time student","North","2","1",24
"111312",30896,39,103,29,"0",76,"Retired from full-time employment (30+ hours per week)","North","2","1",70
"111313",30896,39,105,8,"0",76,"Retired from full-time employment (30+ hours per week)","North","2","1",70
"111314",30897,37,98,13,"1",14,"Full-time student","Midlands","1","0",34
"111315",30897,37,99,27,"1",14,"Full-time student","Midlands","1","0",34
"111316",30897,37,100,6,"1",14,"Full-time student","Midlands","1","0",34
"111317",30897,38,102,10,"1",14,"Full-time student","Midlands","1","0",56
"111319",30898,37,98,40,"1",65,"Self-employed","Midlands","1","0",27
"111320",30898,37,100,5,"1",65,"Self-employed","Midlands","1","0",27
"111321",30898,37,99,8,"1",65,"Self-employed","Midlands","1","0",27
"111322",30898,38,102,45,"1",65,"Self-employed","Midlands","1","0",49
"111323",30899,14,96,40,"1",13,"Part-time student","North","1","1",29
"111324",30899,14,95,33,"1",13,"Part-time student","North","1","1",29
"111333",30900,39,103,32,"1",78,"Retired from full-time employment (30+ hours per week)","Midlands","1","0",29
"111334",30900,39,106,33,"1",78,"Retired from full-time employment (30+ hours per week)","Midlands","1","0",29
"111349",30903,14,94,68,"0",66,"Retired from full-time employment (30+ hours per week)","South","1","2",79
"111351",30903,37,97,48,"0",66,"Retired from full-time employment (30+ hours per week)","South","1","0",50
"111352",30903,37,98,47,"0",66,"Retired from full-time employment (30+ hours per week)","South","1","0",50
"111353",30904,14,96,50,"0",76,"Retired from full-time employment (30+ hours per week)","South","1","1",50
"111354",30904,14,94,49,"0",76,"Retired from full-time employment (30+ hours per week)","South","1","1",50
"111356",30905,39,105,89,"1",65,"Retired from full-time employment (30+ hours per week)","North","1","2",72
"111357",30905,39,104,70,"1",65,"Retired from full-time employment (30+ hours per week)","North","1","2",72
"111358",30905,39,106,67,"1",65,"Retired from full-time employment (30+ hours per week)","North","1","2",72
"111359",30906,14,96,66,"1",66,"Retired from full-time employment (30+ hours per week)","North","2","0",41
"111360",30906,14,95,65,"1",66,"Retired from full-time employment (30+ hours per week)","North","2","0",41
"111366",30907,39,104,51,"0",77,"Retired from full-time employment (30+ hours per week)","South","1","0",29
"111367",30907,39,103,50,"0",77,"Retired from full-time employment (30+ hours per week)","South","1","0",29
"111368",30907,39,105,34,"0",77,"Retired from full-time employment (30+ hours per week)","South","1","0",29
"111369",30907,39,106,58,"0",77,"Retired from full-time employment (30+ hours per week)","South","1","0",29
"111375",30909,14,94,27,"1",14,"Full-time student","Midlands","1","0",41
"111377",30909,39,105,39,"1",14,"Full-time student","Midlands","1","0",55
"111383",30911,37,97,22,"1",65,"Retired from full-time employment (30+ hours per week)","Midlands","1","0",32
"111384",30911,37,99,42,"1",65,"Retired from full-time employment (30+ hours per week)","Midlands","1","0",32
"111390",30913,38,102,69,"0",21,"Employed 30+ hours a week","South","1","1",52
"111391",30913,39,105,70,"0",21,"Employed 30+ hours a week","South","1","0",25
